license_plate,expense_date,description,amount,category_name,ID_car
ХО448МЕ,2024-05-19,,2212.0,Логистика,3
ХВ792ХС,2024-05-19,,311.0,Пробег,1
СК833УХ,2024-05-19,,0.0,Пробег,2
ХО448МЕ,2024-05-19,,272.0,Пробег,3
АХ570СВ,2024-05-19,,146.0,Пробег,4
ТК821ВА,2024-05-19,,140.0,Пробег,5
УН266НН,2024-05-19,,100.0,Пробег,6
СХ350ЕР,2024-05-19,,206.0,Пробег,7
АН510МВ,2024-05-19,,254.0,Пробег,8
ЕМ242КХ,2024-05-19,,112.0,Пробег,9
СР193АВ,2024-05-19,,263.0,Пробег,10
МС981АУ,2024-05-19,,162.0,Пробег,11
ЕР103ХХ,2024-05-19,,110.0,Пробег,12
УС723КЕ,2024-05-19,,98.0,Пробег,13
НР119ВН,2024-05-19,,98.0,Пробег,14
ВС884ЕЕ,2024-05-19,,71.0,Пробег,15
СХ806КХ,2024-05-19,,301.0,Пробег,16
НА702СК,2024-05-19,,410.0,Пробег,17
НВ626КМ,2024-05-19,,372.0,Пробег,18
РО294ВВ,2024-05-19,,250.0,Пробег,19
АО845НВ,2024-05-19,,272.0,Пробег,20
УН266НН,2024-05-20,,3906.0,Аренда,6
УС723КЕ,2024-05-20,,822.0,Амортизация,13
ХВ792ХС,2024-05-20,,269.0,Пробег,1
СК833УХ,2024-05-20,,384.0,Пробег,2
ХО448МЕ,2024-05-20,,275.0,Пробег,3
АХ570СВ,2024-05-20,,151.0,Пробег,4
ТК821ВА,2024-05-20,,163.0,Пробег,5
УН266НН,2024-05-20,,77.0,Пробег,6
СХ350ЕР,2024-05-20,,263.0,Пробег,7
АН510МВ,2024-05-20,,227.0,Пробег,8
ЕМ242КХ,2024-05-20,,106.0,Пробег,9
СР193АВ,2024-05-20,,288.0,Пробег,10
МС981АУ,2024-05-20,,128.0,Пробег,11
ЕР103ХХ,2024-05-20,,79.0,Пробег,12
УС723КЕ,2024-05-20,,131.0,Пробег,13
НР119ВН,2024-05-20,,88.0,Пробег,14
ВС884ЕЕ,2024-05-20,,102.0,Пробег,15
СХ806КХ,2024-05-20,,274.0,Пробег,16
НА702СК,2024-05-20,,274.0,Пробег,17
НВ626КМ,2024-05-20,,426.0,Пробег,18
РО294ВВ,2024-05-20,,249.0,Пробег,19
АО845НВ,2024-05-20,,0.0,Пробег,20
АН510МВ,2024-05-21,,4361.0,Аренда,8
ЕМ242КХ,2024-05-21,,1299.0,Топливо,9
ХВ792ХС,2024-05-21,,342.0,Пробег,1
СК833УХ,2024-05-21,,301.0,Пробег,2
ХО448МЕ,2024-05-21,,277.0,Пробег,3
АХ570СВ,2024-05-21,,198.0,Пробег,4
ТК821ВА,2024-05-21,,116.0,Пробег,5
УН266НН,2024-05-21,,103.0,Пробег,6
СХ350ЕР,2024-05-21,,273.0,Пробег,7
АН510МВ,2024-05-21,,241.0,Пробег,8
ЕМ242КХ,2024-05-21,,138.0,Пробег,9
СР193АВ,2024-05-21,,245.0,Пробег,10
МС981АУ,2024-05-21,,153.0,Пробег,11
ЕР103ХХ,2024-05-21,,112.0,Пробег,12
УС723КЕ,2024-05-21,,117.0,Пробег,13
НР119ВН,2024-05-21,,121.0,Пробег,14
ВС884ЕЕ,2024-05-21,,77.0,Пробег,15
СХ806КХ,2024-05-21,,287.0,Пробег,16
НА702СК,2024-05-21,,307.0,Пробег,17
НВ626КМ,2024-05-21,,256.0,Пробег,18
РО294ВВ,2024-05-21,,270.0,Пробег,19
АО845НВ,2024-05-21,,291.0,Пробег,20
МС981АУ,2024-05-22,,62.0,Налоги,11
УС723КЕ,2024-05-22,,62.0,Налоги,13
НВ626КМ,2024-05-22,,599.0,Админ_расходы,18
ХВ792ХС,2024-05-22,,274.0,Пробег,1
СК833УХ,2024-05-22,,261.0,Пробег,2
ХО448МЕ,2024-05-22,,213.0,Пробег,3
АХ570СВ,2024-05-22,,128.0,Пробег,4
ТК821ВА,2024-05-22,,147.0,Пробег,5
УН266НН,2024-05-22,,112.0,Пробег,6
СХ350ЕР,2024-05-22,,292.0,Пробег,7
АН510МВ,2024-05-22,,233.0,Пробег,8
ЕМ242КХ,2024-05-22,,102.0,Пробег,9
СР193АВ,2024-05-22,,242.0,Пробег,10
МС981АУ,2024-05-22,,135.0,Пробег,11
ЕР103ХХ,2024-05-22,,80.0,Пробег,12
УС723КЕ,2024-05-22,,204.0,Пробег,13
НР119ВН,2024-05-22,,141.0,Пробег,14
ВС884ЕЕ,2024-05-22,,94.0,Пробег,15
СХ806КХ,2024-05-22,,214.0,Пробег,16
НА702СК,2024-05-22,,333.0,Пробег,17
НВ626КМ,2024-05-22,,306.0,Пробег,18
РО294ВВ,2024-05-22,,184.0,Пробег,19
АО845НВ,2024-05-22,,247.0,Пробег,20
ХВ792ХС,2024-05-23,,4689.0,Аренда,1
РО294ВВ,2024-05-23,,528.0,Админ_расходы,19
ХВ792ХС,2024-05-23,,213.0,Пробег,1
СК833УХ,2024-05-23,,300.0,Пробег,2
ХО448МЕ,2024-05-23,,227.0,Пробег,3
АХ570СВ,2024-05-23,,170.0,Пробег,4
ТК821ВА,2024-05-23,,114.0,Пробег,5
УН266НН,2024-05-23,,103.0,Пробег,6
СХ350ЕР,2024-05-23,,274.0,Пробег,7
АН510МВ,2024-05-23,,291.0,Пробег,8
ЕМ242КХ,2024-05-23,,97.0,Пробег,9
СР193АВ,2024-05-23,,293.0,Пробег,10
МС981АУ,2024-05-23,,143.0,Пробег,11
ЕР103ХХ,2024-05-23,,106.0,Пробег,12
УС723КЕ,2024-05-23,,104.0,Пробег,13
НР119ВН,2024-05-23,,121.0,Пробег,14
ВС884ЕЕ,2024-05-23,,61.0,Пробег,15
СХ806КХ,2024-05-23,,273.0,Пробег,16
НА702СК,2024-05-23,,192.0,Пробег,17
НВ626КМ,2024-05-23,,224.0,Пробег,18
РО294ВВ,2024-05-23,,275.0,Пробег,19
АО845НВ,2024-05-23,,261.0,Пробег,20
ЕМ242КХ,2024-05-24,,3264.0,Аренда,9
УС723КЕ,2024-05-24,,1887.0,Топливо,13
СХ806КХ,2024-05-24,,3736.0,Аренда,16
ХВ792ХС,2024-05-24,,248.0,Пробег,1
СК833УХ,2024-05-24,,342.0,Пробег,2
ХО448МЕ,2024-05-24,,294.0,Пробег,3
АХ570СВ,2024-05-24,,130.0,Пробег,4
ТК821ВА,2024-05-24,,138.0,Пробег,5
УН266НН,2024-05-24,,112.0,Пробег,6
СХ350ЕР,2024-05-24,,277.0,Пробег,7
АН510МВ,2024-05-24,,246.0,Пробег,8
ЕМ242КХ,2024-05-24,,123.0,Пробег,9
СР193АВ,2024-05-24,,275.0,Пробег,10
МС981АУ,2024-05-24,,147.0,Пробег,11
ЕР103ХХ,2024-05-24,,115.0,Пробег,12
УС723КЕ,2024-05-24,,204.0,Пробег,13
НР119ВН,2024-05-24,,113.0,Пробег,14
ВС884ЕЕ,2024-05-24,,0.0,Пробег,15
СХ806КХ,2024-05-24,,269.0,Пробег,16
НА702СК,2024-05-24,,313.0,Пробег,17
НВ626КМ,2024-05-24,,299.0,Пробег,18
РО294ВВ,2024-05-24,,230.0,Пробег,19
АО845НВ,2024-05-24,,382.0,Пробег,20
НА702СК,2024-05-25,,918.0,Админ_расходы,17
ХВ792ХС,2024-05-25,,280.0,Пробег,1
СК833УХ,2024-05-25,,331.0,Пробег,2
ХО448МЕ,2024-05-25,,167.0,Пробег,3
АХ570СВ,2024-05-25,,185.0,Пробег,4
ТК821ВА,2024-05-25,,109.0,Пробег,5
УН266НН,2024-05-25,,85.0,Пробег,6
СХ350ЕР,2024-05-25,,193.0,Пробег,7
АН510МВ,2024-05-25,,314.0,Пробег,8
ЕМ242КХ,2024-05-25,,92.0,Пробег,9
СР193АВ,2024-05-25,,243.0,Пробег,10
МС981АУ,2024-05-25,,132.0,Пробег,11
ЕР103ХХ,2024-05-25,,101.0,Пробег,12
УС723КЕ,2024-05-25,,146.0,Пробег,13
НР119ВН,2024-05-25,,0.0,Пробег,14
ВС884ЕЕ,2024-05-25,,107.0,Пробег,15
СХ806КХ,2024-05-25,,294.0,Пробег,16
НА702СК,2024-05-25,,260.0,Пробег,17
НВ626КМ,2024-05-25,,285.0,Пробег,18
РО294ВВ,2024-05-25,,338.0,Пробег,19
АО845НВ,2024-05-25,,306.0,Пробег,20
НВ626КМ,2024-05-26,,1732.0,Топливо,18
УН266НН,2024-05-26,,62.0,Налоги,6
УН266НН,2024-05-26,,822.0,Амортизация,6
ХВ792ХС,2024-05-26,,283.0,Пробег,1
СК833УХ,2024-05-26,,348.0,Пробег,2
ХО448МЕ,2024-05-26,,222.0,Пробег,3
АХ570СВ,2024-05-26,,203.0,Пробег,4
ТК821ВА,2024-05-26,,106.0,Пробег,5
УН266НН,2024-05-26,,98.0,Пробег,6
СХ350ЕР,2024-05-26,,309.0,Пробег,7
АН510МВ,2024-05-26,,237.0,Пробег,8
ЕМ242КХ,2024-05-26,,107.0,Пробег,9
СР193АВ,2024-05-26,,264.0,Пробег,10
МС981АУ,2024-05-26,,146.0,Пробег,11
ЕР103ХХ,2024-05-26,,75.0,Пробег,12
УС723КЕ,2024-05-26,,114.0,Пробег,13
НР119ВН,2024-05-26,,91.0,Пробег,14
ВС884ЕЕ,2024-05-26,,69.0,Пробег,15
СХ806КХ,2024-05-26,,203.0,Пробег,16
НА702СК,2024-05-26,,402.0,Пробег,17
НВ626КМ,2024-05-26,,362.0,Пробег,18
РО294ВВ,2024-05-26,,237.0,Пробег,19
АО845НВ,2024-05-26,,285.0,Пробег,20
МС981АУ,2024-05-27,,822.0,Амортизация,11
ХВ792ХС,2024-05-27,,204.0,Пробег,1
СК833УХ,2024-05-27,,237.0,Пробег,2
ХО448МЕ,2024-05-27,,196.0,Пробег,3
АХ570СВ,2024-05-27,,142.0,Пробег,4
ТК821ВА,2024-05-27,,160.0,Пробег,5
УН266НН,2024-05-27,,95.0,Пробег,6
СХ350ЕР,2024-05-27,,241.0,Пробег,7
АН510МВ,2024-05-27,,239.0,Пробег,8
ЕМ242КХ,2024-05-27,,108.0,Пробег,9
СР193АВ,2024-05-27,,257.0,Пробег,10
МС981АУ,2024-05-27,,102.0,Пробег,11
ЕР103ХХ,2024-05-27,,76.0,Пробег,12
УС723КЕ,2024-05-27,,179.0,Пробег,13
НР119ВН,2024-05-27,,104.0,Пробег,14
ВС884ЕЕ,2024-05-27,,98.0,Пробег,15
СХ806КХ,2024-05-27,,292.0,Пробег,16
НА702СК,2024-05-27,,289.0,Пробег,17
НВ626КМ,2024-05-27,,241.0,Пробег,18
РО294ВВ,2024-05-27,,257.0,Пробег,19
АО845НВ,2024-05-27,,284.0,Пробег,20
АН510МВ,2024-05-28,,62.0,Налоги,8
ХО448МЕ,2024-05-28,,1748.0,Топливо,3
ХВ792ХС,2024-05-28,,206.0,Пробег,1
СК833УХ,2024-05-28,,347.0,Пробег,2
ХО448МЕ,2024-05-28,,259.0,Пробег,3
АХ570СВ,2024-05-28,,0.0,Пробег,4
ТК821ВА,2024-05-28,,132.0,Пробег,5
УН266НН,2024-05-28,,93.0,Пробег,6
СХ350ЕР,2024-05-28,,291.0,Пробег,7
АН510МВ,2024-05-28,,214.0,Пробег,8
ЕМ242КХ,2024-05-28,,80.0,Пробег,9
СР193АВ,2024-05-28,,268.0,Пробег,10
МС981АУ,2024-05-28,,59.0,Пробег,11
ЕР103ХХ,2024-05-28,,131.0,Пробег,12
УС723КЕ,2024-05-28,,168.0,Пробег,13
НР119ВН,2024-05-28,,141.0,Пробег,14
ВС884ЕЕ,2024-05-28,,72.0,Пробег,15
СХ806КХ,2024-05-28,,214.0,Пробег,16
НА702СК,2024-05-28,,264.0,Пробег,17
НВ626КМ,2024-05-28,,234.0,Пробег,18
РО294ВВ,2024-05-28,,255.0,Пробег,19
АО845НВ,2024-05-28,,300.0,Пробег,20
АО845НВ,2024-05-29,,2869.0,Аренда,20
ХВ792ХС,2024-05-29,,236.0,Пробег,1
СК833УХ,2024-05-29,,291.0,Пробег,2
ХО448МЕ,2024-05-29,,233.0,Пробег,3
АХ570СВ,2024-05-29,,84.0,Пробег,4
ТК821ВА,2024-05-29,,135.0,Пробег,5
УН266НН,2024-05-29,,83.0,Пробег,6
СХ350ЕР,2024-05-29,,0.0,Пробег,7
АН510МВ,2024-05-29,,234.0,Пробег,8
ЕМ242КХ,2024-05-29,,107.0,Пробег,9
СР193АВ,2024-05-29,,300.0,Пробег,10
МС981АУ,2024-05-29,,136.0,Пробег,11
ЕР103ХХ,2024-05-29,,84.0,Пробег,12
УС723КЕ,2024-05-29,,112.0,Пробег,13
НР119ВН,2024-05-29,,88.0,Пробег,14
ВС884ЕЕ,2024-05-29,,124.0,Пробег,15
СХ806КХ,2024-05-29,,343.0,Пробег,16
НА702СК,2024-05-29,,0.0,Пробег,17
НВ626КМ,2024-05-29,,376.0,Пробег,18
РО294ВВ,2024-05-29,,222.0,Пробег,19
АО845НВ,2024-05-29,,336.0,Пробег,20
УС723КЕ,2024-05-30,,62.0,Налоги,13
СК833УХ,2024-05-30,,2315.0,Топливо,2
ХВ792ХС,2024-05-30,,271.0,Пробег,1
СК833УХ,2024-05-30,,304.0,Пробег,2
ХО448МЕ,2024-05-30,,275.0,Пробег,3
АХ570СВ,2024-05-30,,129.0,Пробег,4
ТК821ВА,2024-05-30,,130.0,Пробег,5
УН266НН,2024-05-30,,91.0,Пробег,6
СХ350ЕР,2024-05-30,,194.0,Пробег,7
АН510МВ,2024-05-30,,180.0,Пробег,8
ЕМ242КХ,2024-05-30,,143.0,Пробег,9
СР193АВ,2024-05-30,,236.0,Пробег,10
МС981АУ,2024-05-30,,129.0,Пробег,11
ЕР103ХХ,2024-05-30,,115.0,Пробег,12
УС723КЕ,2024-05-30,,149.0,Пробег,13
НР119ВН,2024-05-30,,164.0,Пробег,14
ВС884ЕЕ,2024-05-30,,57.0,Пробег,15
СХ806КХ,2024-05-30,,214.0,Пробег,16
НА702СК,2024-05-30,,342.0,Пробег,17
НВ626КМ,2024-05-30,,268.0,Пробег,18
РО294ВВ,2024-05-30,,268.0,Пробег,19
АО845НВ,2024-05-30,,309.0,Пробег,20
РО294ВВ,2024-05-31,,1405.0,Топливо,19
СХ806КХ,2024-05-31,,822.0,Амортизация,16
РО294ВВ,2024-05-31,,1476.0,Топливо,19
ХВ792ХС,2024-05-31,,276.0,Пробег,1
СК833УХ,2024-05-31,,360.0,Пробег,2
ХО448МЕ,2024-05-31,,245.0,Пробег,3
АХ570СВ,2024-05-31,,0.0,Пробег,4
ТК821ВА,2024-05-31,,231.0,Пробег,5
УН266НН,2024-05-31,,77.0,Пробег,6
СХ350ЕР,2024-05-31,,240.0,Пробег,7
АН510МВ,2024-05-31,,164.0,Пробег,8
ЕМ242КХ,2024-05-31,,0.0,Пробег,9
СР193АВ,2024-05-31,,0.0,Пробег,10
МС981АУ,2024-05-31,,98.0,Пробег,11
ЕР103ХХ,2024-05-31,,102.0,Пробег,12
УС723КЕ,2024-05-31,,0.0,Пробег,13
НР119ВН,2024-05-31,,122.0,Пробег,14
ВС884ЕЕ,2024-05-31,,94.0,Пробег,15
СХ806КХ,2024-05-31,,203.0,Пробег,16
НА702СК,2024-05-31,,324.0,Пробег,17
НВ626КМ,2024-05-31,,309.0,Пробег,18
РО294ВВ,2024-05-31,,263.0,Пробег,19
АО845НВ,2024-05-31,,310.0,Пробег,20
УН266НН,2024-06-02,,4359.0,Аренда,6
ХВ792ХС,2024-06-02,,255.0,Пробег,1
СК833УХ,2024-06-02,,335.0,Пробег,2
ХО448МЕ,2024-06-02,,188.0,Пробег,3
АХ570СВ,2024-06-02,,222.0,Пробег,4
ТК821ВА,2024-06-02,,168.0,Пробег,5
УН266НН,2024-06-02,,66.0,Пробег,6
СХ350ЕР,2024-06-02,,287.0,Пробег,7
АН510МВ,2024-06-02,,274.0,Пробег,8
ЕМ242КХ,2024-06-02,,122.0,Пробег,9
СР193АВ,2024-06-02,,224.0,Пробег,10
МС981АУ,2024-06-02,,88.0,Пробег,11
ЕР103ХХ,2024-06-02,,79.0,Пробег,12
УС723КЕ,2024-06-02,,191.0,Пробег,13
НР119ВН,2024-06-02,,80.0,Пробег,14
ВС884ЕЕ,2024-06-02,,111.0,Пробег,15
СХ806КХ,2024-06-02,,238.0,Пробег,16
НА702СК,2024-06-02,,344.0,Пробег,17
НВ626КМ,2024-06-02,,314.0,Пробег,18
РО294ВВ,2024-06-02,,290.0,Пробег,19
АО845НВ,2024-06-02,,253.0,Пробег,20
МС981АУ,2024-06-03,,555.0,Админ_расходы,11
АО845НВ,2024-06-03,,3354.0,Аренда,20
ЕМ242КХ,2024-06-03,,1014.0,Админ_расходы,9
ХВ792ХС,2024-06-03,,216.0,Пробег,1
СК833УХ,2024-06-03,,317.0,Пробег,2
ХО448МЕ,2024-06-03,,190.0,Пробег,3
АХ570СВ,2024-06-03,,132.0,Пробег,4
ТК821ВА,2024-06-03,,171.0,Пробег,5
УН266НН,2024-06-03,,85.0,Пробег,6
СХ350ЕР,2024-06-03,,251.0,Пробег,7
АН510МВ,2024-06-03,,0.0,Пробег,8
ЕМ242КХ,2024-06-03,,83.0,Пробег,9
СР193АВ,2024-06-03,,260.0,Пробег,10
МС981АУ,2024-06-03,,123.0,Пробег,11
ЕР103ХХ,2024-06-03,,89.0,Пробег,12
УС723КЕ,2024-06-03,,137.0,Пробег,13
НР119ВН,2024-06-03,,132.0,Пробег,14
ВС884ЕЕ,2024-06-03,,107.0,Пробег,15
СХ806КХ,2024-06-03,,291.0,Пробег,16
НА702СК,2024-06-03,,395.0,Пробег,17
НВ626КМ,2024-06-03,,260.0,Пробег,18
РО294ВВ,2024-06-03,,278.0,Пробег,19
АО845НВ,2024-06-03,,0.0,Пробег,20
НА702СК,2024-06-04,,2302.0,Логистика,17
ВС884ЕЕ,2024-06-04,,62.0,Налоги,15
АО845НВ,2024-06-04,,4569.0,Аренда,20
НВ626КМ,2024-06-04,,504.0,Админ_расходы,18
ХВ792ХС,2024-06-04,,319.0,Пробег,1
СК833УХ,2024-06-04,,200.0,Пробег,2
ХО448МЕ,2024-06-04,,249.0,Пробег,3
АХ570СВ,2024-06-04,,203.0,Пробег,4
ТК821ВА,2024-06-04,,126.0,Пробег,5
УН266НН,2024-06-04,,112.0,Пробег,6
СХ350ЕР,2024-06-04,,219.0,Пробег,7
АН510МВ,2024-06-04,,180.0,Пробег,8
ЕМ242КХ,2024-06-04,,146.0,Пробег,9
СР193АВ,2024-06-04,,228.0,Пробег,10
МС981АУ,2024-06-04,,137.0,Пробег,11
ЕР103ХХ,2024-06-04,,133.0,Пробег,12
УС723КЕ,2024-06-04,,200.0,Пробег,13
НР119ВН,2024-06-04,,131.0,Пробег,14
ВС884ЕЕ,2024-06-04,,75.0,Пробег,15
СХ806КХ,2024-06-04,,264.0,Пробег,16
НА702СК,2024-06-04,,270.0,Пробег,17
НВ626КМ,2024-06-04,,260.0,Пробег,18
РО294ВВ,2024-06-04,,257.0,Пробег,19
АО845НВ,2024-06-04,,285.0,Пробег,20
СР193АВ,2024-06-05,,3659.0,Аренда,10
ХВ792ХС,2024-06-05,,207.0,Пробег,1
СК833УХ,2024-06-05,,297.0,Пробег,2
ХО448МЕ,2024-06-05,,219.0,Пробег,3
АХ570СВ,2024-06-05,,0.0,Пробег,4
ТК821ВА,2024-06-05,,165.0,Пробег,5
УН266НН,2024-06-05,,104.0,Пробег,6
СХ350ЕР,2024-06-05,,302.0,Пробег,7
АН510МВ,2024-06-05,,266.0,Пробег,8
ЕМ242КХ,2024-06-05,,113.0,Пробег,9
СР193АВ,2024-06-05,,213.0,Пробег,10
МС981АУ,2024-06-05,,132.0,Пробег,11
ЕР103ХХ,2024-06-05,,169.0,Пробег,12
УС723КЕ,2024-06-05,,127.0,Пробег,13
НР119ВН,2024-06-05,,109.0,Пробег,14
ВС884ЕЕ,2024-06-05,,65.0,Пробег,15
СХ806КХ,2024-06-05,,317.0,Пробег,16
НА702СК,2024-06-05,,385.0,Пробег,17
НВ626КМ,2024-06-05,,356.0,Пробег,18
РО294ВВ,2024-06-05,,217.0,Пробег,19
АО845НВ,2024-06-05,,307.0,Пробег,20
НР119ВН,2024-06-06,,1818.0,Логистика,14
ЕМ242КХ,2024-06-06,,822.0,Амортизация,9
МС981АУ,2024-06-06,,62.0,Налоги,11
ТК821ВА,2024-06-06,,2304.0,Аренда,5
ХВ792ХС,2024-06-06,,302.0,Пробег,1
СК833УХ,2024-06-06,,260.0,Пробег,2
ХО448МЕ,2024-06-06,,228.0,Пробег,3
АХ570СВ,2024-06-06,,131.0,Пробег,4
ТК821ВА,2024-06-06,,143.0,Пробег,5
УН266НН,2024-06-06,,74.0,Пробег,6
СХ350ЕР,2024-06-06,,203.0,Пробег,7
АН510МВ,2024-06-06,,229.0,Пробег,8
ЕМ242КХ,2024-06-06,,108.0,Пробег,9
СР193АВ,2024-06-06,,289.0,Пробег,10
МС981АУ,2024-06-06,,94.0,Пробег,11
ЕР103ХХ,2024-06-06,,93.0,Пробег,12
УС723КЕ,2024-06-06,,101.0,Пробег,13
НР119ВН,2024-06-06,,143.0,Пробег,14
ВС884ЕЕ,2024-06-06,,115.0,Пробег,15
СХ806КХ,2024-06-06,,237.0,Пробег,16
НА702СК,2024-06-06,,393.0,Пробег,17
НВ626КМ,2024-06-06,,333.0,Пробег,18
РО294ВВ,2024-06-06,,218.0,Пробег,19
АО845НВ,2024-06-06,,0.0,Пробег,20
СХ350ЕР,2024-06-07,,1471.0,Логистика,7
СХ350ЕР,2024-06-07,,3203.0,Аренда,7
РО294ВВ,2024-06-07,,3520.0,Аренда,19
ХВ792ХС,2024-06-07,,279.0,Пробег,1
СК833УХ,2024-06-07,,335.0,Пробег,2
ХО448МЕ,2024-06-07,,287.0,Пробег,3
АХ570СВ,2024-06-07,,131.0,Пробег,4
ТК821ВА,2024-06-07,,126.0,Пробег,5
УН266НН,2024-06-07,,91.0,Пробег,6
СХ350ЕР,2024-06-07,,249.0,Пробег,7
АН510МВ,2024-06-07,,287.0,Пробег,8
ЕМ242КХ,2024-06-07,,0.0,Пробег,9
СР193АВ,2024-06-07,,238.0,Пробег,10
МС981АУ,2024-06-07,,100.0,Пробег,11
ЕР103ХХ,2024-06-07,,92.0,Пробег,12
УС723КЕ,2024-06-07,,151.0,Пробег,13
НР119ВН,2024-06-07,,104.0,Пробег,14
ВС884ЕЕ,2024-06-07,,97.0,Пробег,15
СХ806КХ,2024-06-07,,230.0,Пробег,16
НА702СК,2024-06-07,,261.0,Пробег,17
НВ626КМ,2024-06-07,,299.0,Пробег,18
РО294ВВ,2024-06-07,,316.0,Пробег,19
АО845НВ,2024-06-07,,298.0,Пробег,20
НА702СК,2024-06-08,,3959.0,Аренда,17
ХВ792ХС,2024-06-08,,301.0,Пробег,1
СК833УХ,2024-06-08,,349.0,Пробег,2
ХО448МЕ,2024-06-08,,280.0,Пробег,3
АХ570СВ,2024-06-08,,173.0,Пробег,4
ТК821ВА,2024-06-08,,207.0,Пробег,5
УН266НН,2024-06-08,,113.0,Пробег,6
СХ350ЕР,2024-06-08,,275.0,Пробег,7
АН510МВ,2024-06-08,,181.0,Пробег,8
ЕМ242КХ,2024-06-08,,0.0,Пробег,9
СР193АВ,2024-06-08,,175.0,Пробег,10
МС981АУ,2024-06-08,,136.0,Пробег,11
ЕР103ХХ,2024-06-08,,67.0,Пробег,12
УС723КЕ,2024-06-08,,106.0,Пробег,13
НР119ВН,2024-06-08,,135.0,Пробег,14
ВС884ЕЕ,2024-06-08,,78.0,Пробег,15
СХ806КХ,2024-06-08,,220.0,Пробег,16
НА702СК,2024-06-08,,266.0,Пробег,17
НВ626КМ,2024-06-08,,293.0,Пробег,18
РО294ВВ,2024-06-08,,253.0,Пробег,19
АО845НВ,2024-06-08,,279.0,Пробег,20
ХО448МЕ,2024-06-09,,11.0,Ремонт,3
АО845НВ,2024-06-09,,1378.0,Логистика,20
ХВ792ХС,2024-06-09,,232.0,Пробег,1
СК833УХ,2024-06-09,,284.0,Пробег,2
ХО448МЕ,2024-06-09,,321.0,Пробег,3
АХ570СВ,2024-06-09,,169.0,Пробег,4
ТК821ВА,2024-06-09,,167.0,Пробег,5
УН266НН,2024-06-09,,91.0,Пробег,6
СХ350ЕР,2024-06-09,,333.0,Пробег,7
АН510МВ,2024-06-09,,0.0,Пробег,8
ЕМ242КХ,2024-06-09,,98.0,Пробег,9
СР193АВ,2024-06-09,,283.0,Пробег,10
МС981АУ,2024-06-09,,121.0,Пробег,11
ЕР103ХХ,2024-06-09,,67.0,Пробег,12
УС723КЕ,2024-06-09,,153.0,Пробег,13
НР119ВН,2024-06-09,,119.0,Пробег,14
ВС884ЕЕ,2024-06-09,,116.0,Пробег,15
СХ806КХ,2024-06-09,,228.0,Пробег,16
НА702СК,2024-06-09,,302.0,Пробег,17
НВ626КМ,2024-06-09,,315.0,Пробег,18
РО294ВВ,2024-06-09,,333.0,Пробег,19
АО845НВ,2024-06-09,,274.0,Пробег,20
РО294ВВ,2024-06-10,,822.0,Амортизация,19
ВС884ЕЕ,2024-06-10,,822.0,Амортизация,15
